id,dataset,preprocessing_norm,y_preprocessing,output_preprocesing,mean_filt,rescale,kr,min_subtraction,log_preprocessing,crop,split,shuffle,batch_size,num_workers,n_epochs,lr,weight_decay,w reg,milestones,gamma,loss,k,m,seed,act,inner_act,head_act,out_act,training_norm,use_node_features,use_edge_weights,use_edge_attr,node_transforms,edge_transforms,sparsify_threshold,sparsify_threshold_upper,max_diagonal,encoder_hidden_sizes,hidden_sizes,message_passing,update_hidden_sizes,head_architecture,head_hidden_sizes,sign_net,output_mode,Final Validation Loss,Regular Loss,Downsampling Loss,Upsampling Loss
16,dataset_08_24_21,,diag,,,,,True,,,"[-1, 200, 0]",True,4,4,40,0.0001,0.0,,,0.1,mse,2,1024,42,relu,sigmoid,,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,,"[16, 2]",GCN,,outer+None,[1],,energy,0.88,,,
18,dataset_08_24_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,4,4,40,0.0001,0.0,,,0.1,mse,2,1024,42,prelu,sigmoid,,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,,"[8, 2]",SignedConv,,concat-outer+None,"[10, 10, 1]",,energy,0.587,,,
20,dataset_08_24_21,,diag,,,,,True,,,"[-1, 200, 0]",True,4,4,40,0.0001,0.0,,,0.1,mse,2,1024,42,prelu,sigmoid,,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,,"[16, 4]",GCN,,concat-outer+None,"[10, 10, 1]",,energy,0.859,,,
21,dataset_08_24_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,4,4,60,0.0001,0.0,,,0.1,mse,2,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,,"[8, 8, 2]",SignedConv,,concat-outer+None,"[10, 10, 1]",,energy,0.471,,,
22,dataset_08_24_21,,diag,,,,,True,,,"[-1, 200, 0]",True,4,4,60,0.0001,0.0,,,0.1,mse,2,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,,"[16, 16, 4]",GCN,,concat-outer+None,"[10, 10, 1]",,energy,0.78,,,
34,dataset_10_27_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,4,4,100,0.0001,0.0,,,0.1,mse,2,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,,"[8, 8, 2]",SignedConv,,concat-outer+None,"[10, 10, 1]",,energy,0.068,,,
37,dataset_11_03_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,4,4,100,0.0001,0.0,,,0.1,mse,4,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,,"[8, 8, 2]",SignedConv,,concat-outer+None,"[10, 10, 1]",,energy,0.629,,,
40,dataset_11_03_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,1,4,20,0.0001,0.0,,,0.1,mse,4,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 8]","[8, 8, 2]",SignedConv,"[100, 100, 16]",concat-outer+None,"[100, 100, 1]",,energy,0.368,,,
41,dataset_11_03_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,1,4,60,0.0001,0.0,,,0.1,mse,4,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 8]","[8, 8, 2]",SignedConv,"[100, 100, 16]",concat-outer+None,"[100, 100, 1]",,energy,0.32,,,
42,dataset_11_03_21,,diag,,,,,True,True,,"[-1, 200, 0]",True,1,4,60,0.0001,0.0,,,0.1,mse,4,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 8]","[8, 8, 2]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,0.311,,,
65,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,5.125,,,
72,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,1.261,,,
73,dataset_01_17_22,,diag,,,,,True,10,,"[2000, 200, 0]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,1.217,,,
74,dataset_01_17_22,,diag,,,,,True,10,,"[3000, 200, 0]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,1.199,,,
75,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,1.163,,,
83,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,,"[8, 8, 8]",GCN,,bilinear+None,,,energy,1.83,,,
84,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.414,,,
85,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.427,,,
86,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.422,,,
89,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=Trueweighted=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,nan,,,
90,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=Trueweighted=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.472,,,
91,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,nan,,,
92,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.144,,,
94,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.434,,,
95,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.218,,,
96,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,nan,,,
97,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.403,,,
98,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",1.0,,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.456,,,
99,dataset_01_17_22,,diag,,,,,True,,,"[1000, 200, 0]",True,1,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=Trueweighted=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",0.5,1.5,,"[100, 100, 16]","[8, 8, 8]",GCN,"[100, 100, 16]",bilinear+None,,,energy,1.765,,,
101,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.206,,,
102,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,1,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.235,,,
103,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.133,,,
104,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.204,,,
105,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.137,,,
106,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.195,,,
107,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)', 'WeightedLocalDegreeProfile']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.136,,,
108,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['AdjPCATransform(k=8, diag=True)', 'WeightedLocalDegreeProfile']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.184,,,
109,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.116,,,
110,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.517,,,
111,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.138,,,
112,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)', 'OneHotGeneticPosition']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.109,,,
113,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)', 'GeneticPosition(center=True, norm=False)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.206,,,
114,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)', 'GeneticPosition(center=True, norm=True)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.092,,,
115,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.114,,,
117,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,True,False,"['AdjPCATransform(k=8, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 32]","[16, 16, 16]",SignedConv,"[100, 100, 32]",bilinear+None,,,energy,1.116,,,
118,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.151,,,
119,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",['GeneticDistance(norm=False)'],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.086,,,
120,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.049,,,
121,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 32]","[16, 16, 16]",SignedConv,"[100, 100, 32]",bilinear+None,,,energy,1.037,,,
122,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.1,,,
123,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.48,,,
124,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.552,,,
125,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,,0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.328,,,
126,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,2.048,,,
127,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy,1.034,,,
128,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.043,,,
129,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCATransform(k=10, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 32]","[16, 16, 16]",SignedConv,"[100, 100, 32]",bilinear+None,,,energy,1.143,,,
130,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.091,,,
131,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCATransform(k=10, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.655,,,
132,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCATransform(k=10, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.406,,,
133,dataset_01_17_22,,diag_batch,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.171,,,
